GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OptionalBindingContinuationListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.WhereClauseContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ConformanceRequirementContext,39,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ConditionListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GuardStatementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OptionalChainingExpressionContext,28,0,4,0,6,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaptureListItemContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SetterKeywordClauseContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TuplePatternElementContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ElementNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.RepeatWhileStatementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SelfExpressionContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SubscriptExpressionContext,34,0,4,0,7,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.InitializerBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.WillSetClauseContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.FunctionBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.StatementLabelContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PatternInitializerListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TuplePatternElementListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PrefixOperatorContext,29,0,4,0,8,0,7,0,5,0
